Event_id,Event_name,Price,Event_type,Location_Province,Address,Latitude,Longitude,Date,Time,Description,Image_link,Ticket_info,Ticket_link
5959,Fly above return.,0,music,Limpopo,"662 Amy Greens, South Angelahaven, Limpopo - Lat: -23.813128, Lon: 23.447084",-23.813127790707668,23.44708374133194,2025-06-04,15:09,Per however night important boy especially face check decision role likely. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?corporate,Free,No entrance fee
5960,Road modern.,0,music,Mpumalanga,"676 William Spur, Sarashire, Mpumalanga - Lat: -24.242777, Lon: 30.627358",-24.2427768531016,30.627358359674005,2025-01-13,18:29,Without couple rock nature general crime newspaper a work radio mission. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?food,Free,No entrance fee
5961,Ahead short.,426,school,Gauteng,"435 Jonathan Plains, Michaelstad, Gauteng - Lat: -26.462962, Lon: 28.470578",-26.46296150598684,28.470577618034383,2025-06-23,21:03,Score lawyer let leader career physical impact foot start left hospital card. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?school,General,https://www.ticketmaster.co.za/
5962,Music without fire part.,265,sport,Mpumalanga,"425 Mosley Hills, Smithstad, Mpumalanga - Lat: -24.398269, Lon: 30.181957",-24.398269393869526,30.181957354066036,2024-11-11,08:45,"Across worry treatment TV reality arrive effect job since recently. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?school,VVIP,https://www.ticketmaster.co.za/
5963,Each strong.,241,food,Western Cape,"163 Claire View, South Rebeccaport, Western Cape - Lat: -32.612018, Lon: 19.437224",-32.6120180313049,19.437223799274978,2025-05-16,22:10,Account probably every none garden apply. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?sports,VIP,https://www.ticketmaster.co.za/
5964,Sort difference hard.,197,food,Eastern Cape,"370 Ryan Shore, North Bailey, Eastern Cape - Lat: -30.083719, Lon: 26.891580",-30.083718605942,26.891579967337822,2025-03-02,08:24,Customer record very open will add because. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?school,VIP,https://www.ticketmaster.co.za/
5965,Market almost or.,451,night light,Limpopo,"143 Gray Plaza, Melissamouth, Limpopo - Lat: -23.728778, Lon: 29.467643",-23.728778204231013,29.4676425650066,2024-10-06,16:50,"Few social impact simple daughter night fly ability research itself buy least section. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?food,Early Bird,https://www.ticketmaster.co.za/
5966,Join player bill.,0,lifestyle,Mpumalanga,"138 Acevedo Shores, Watkinsburgh, Mpumalanga - Lat: -24.726814, Lon: 29.556111",-24.72681361917805,29.556110708346957,2025-01-22,11:37,"Task guy treatment effort indeed fly goal fact forget. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?lifestyle,Free,No entrance fee
5967,More reflect reality.,176,night light,Gauteng,"697 Olsen Camp, New Jason, Gauteng - Lat: -26.108579, Lon: 27.795451",-26.108578965840955,27.795450786461018,2024-10-12,22:03,"Letter move husband magazine technology hear. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?concert,VVIP,https://www.ticketmaster.co.za/
5968,Student firm level.,466,food,Western Cape,"625 Harrell Court, Port Sarahview, Western Cape - Lat: -32.758200, Lon: 21.050504",-32.75820006709161,21.050503656677833,2025-02-13,10:28,Candidate collection it investment analysis edge teacher around worker high American. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?music,VVIP,https://www.ticketmaster.co.za/
5969,Case build order.,301,church,Mpumalanga,"840 Martinez Knolls, East Alice, Mpumalanga - Lat: -24.033016, Lon: 30.547688",-24.033015568101764,30.547688426879734,2024-12-05,11:07,"Scene challenge method democratic raise contain argue movement marriage list individual design. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?church,VIP,https://www.ticketmaster.co.za/
5970,Age later.,414,food,North West,"492 Cunningham Knoll, East David, North West - Lat: -26.655679, Lon: 26.294164",-26.655678926717762,26.294163669153487,2025-05-06,09:08,Heart modern conference soldier shake real fire foot sea cup. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?corporate,VIP,https://www.ticketmaster.co.za/
5971,Accept ready.,307,lifestyle,Limpopo,"108 Henderson Burgs, Port Sara, Limpopo - Lat: -22.721255, Lon: 27.074491",-22.721255493914217,27.074490610497627,2025-02-23,22:34,"Project action church only fill run raise often name I hold rise. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?corporate,VIP,https://www.ticketmaster.co.za/
5972,Late both story.,219,night light,Free State,"731 Nichols Underpass, New Annaborough, Free State - Lat: -27.724075, Lon: 24.777878",-27.724075245631326,24.777878366494253,2025-05-25,17:28,"Education special article church compare ahead position tell state risk. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?school,VVIP,https://www.ticketmaster.co.za/
5973,Power firm raise.,122,school,Free State,"563 Glen Shoals, Nielsentown, Free State - Lat: -28.798356, Lon: 24.875624",-28.798356459004317,24.875623553437343,2025-02-14,09:39,Drive put want course current population local issue little expect third goal. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?lifestyle,Early Bird,https://www.ticketmaster.co.za/
5974,Focus expect.,0,school,Mpumalanga,"926 Hamilton Key, North Erikshire, Mpumalanga - Lat: -24.780186, Lon: 29.674577",-24.780186460711118,29.6745768926479,2025-02-26,19:28,Apply store end hard senior wonder director finish significant item read machine. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?music,Free,No entrance fee
5975,Bank benefit.,351,music,Gauteng,"271 Debbie Ports, Gilbertfort, Gauteng - Lat: -25.586578, Lon: 28.149102",-25.586577816549877,28.149102159655236,2025-02-07,20:30,May he catch usually continue director interview year subject investment yourself business. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?lifestyle,Early Bird,https://www.ticketmaster.co.za/
5976,Act first.,192,school,Western Cape,"408 Maureen Walk, Bautistabury, Western Cape - Lat: -32.844384, Lon: 18.372196",-32.84438433068158,18.372196273090577,2024-11-07,09:33,Far form town factor science society trial test maybe material. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?concert,VIP,https://www.ticketmaster.co.za/
5977,Mention popular drive.,102,church,Mpumalanga,"779 Kennedy Spurs, Lawsonmouth, Mpumalanga - Lat: -25.611256, Lon: 29.332972",-25.611255942309285,29.33297200251215,2025-05-07,13:39,"One gun last issue while seat water check put against more. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?food,Early Bird,https://www.ticketmaster.co.za/
5978,Pretty read gas.,0,music,North West,"331 Carter Station, Lake Amandaville, North West - Lat: -26.728204, Lon: 24.850210",-26.728204034968087,24.850209851367513,2024-12-26,19:26,Young baby win note including receive value while where leg young the. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?church,Free,No entrance fee
5979,Quite you.,0,music,Northern Cape,"724 Lynch Grove, New James, Northern Cape - Lat: -29.274062, Lon: 22.563588",-29.274061840105553,22.563588270135053,2024-11-19,20:58,Heavy more child rich walk west understand. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?corporate,Free,No entrance fee
5980,Throughout human PM.,0,lifestyle,Western Cape,"69 Patricia Divide, Nicoleview, Western Cape - Lat: -32.862299, Lon: 18.690413",-32.86229904810384,18.690413214389608,2024-12-31,08:17,"The where summer no son brother may direction glass amount authority family adult. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?food,Free,No entrance fee
5981,Sing management.,237,church,Mpumalanga,"803 Megan Cove, Lake Tonyahaven, Mpumalanga - Lat: -24.630335, Lon: 30.331421",-24.63033500879057,30.331420912545507,2025-01-13,12:03,"Right word management anyone look little future politics democratic experience. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?night light,VVIP,https://www.ticketmaster.co.za/
5982,Buy president.,332,lifestyle,North West,"838 Michael Hollow, Olsenchester, North West - Lat: -25.505517, Lon: 26.675012",-25.50551749006655,26.675012159896337,2024-12-10,10:39,"Perhaps modern water give change billion top material himself. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?lifestyle,VVIP,https://www.ticketmaster.co.za/
5983,Perhaps number.,212,lifestyle,Free State,"669 Payne Villages, Lake Deniseshire, Free State - Lat: -29.599040, Lon: 27.056559",-29.599039506348685,27.05655895414053,2024-12-13,08:20,"Traditional then station main kind any produce employee other day. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?church,VIP,https://www.ticketmaster.co.za/
5984,Culture final suddenly.,162,corporate,Mpumalanga,"953 Thomas Ports, Port Brettville, Mpumalanga - Lat: -25.269444, Lon: 30.414355",-25.269443658713488,30.414354694787182,2024-10-12,21:15,"Response beyond design computer nothing manager leave able a stuff end source likely already. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?church,Early Bird,https://www.ticketmaster.co.za/
5985,Least strong most.,308,corporate,Western Cape,"363 Brown Mountains, Youngborough, Western Cape - Lat: -32.171045, Lon: 21.223442",-32.17104531956935,21.223442180940474,2025-01-19,08:02,"Method subject dinner ahead establish major. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?school,VVIP,https://www.ticketmaster.co.za/
5986,Be other.,0,food,KwaZulu-Natal,"923 Ashley Corners, West Juanborough, KwaZulu-Natal - Lat: -27.999529, Lon: 28.585922",-27.99952868991898,28.58592182043032,2025-03-28,10:41,You day thus herself lawyer popular ball general much crime two return. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?music,Free,No entrance fee
5987,Source under.,233,corporate,Western Cape,"892 Miles Expressway, Shannonstad, Western Cape - Lat: -32.256143, Lon: 18.356672",-32.25614331880657,18.35667212534178,2025-02-24,13:22,"Social put maintain begin just church mean human. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?corporate,Early Bird,https://www.ticketmaster.co.za/
5988,Next production.,0,music,Limpopo,"318 Michelle Keys, Paigeborough, Limpopo - Lat: -22.971043, Lon: 23.907462",-22.97104349472092,23.907462124759583,2024-10-13,19:49,Federal make most skill tend candidate. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?sports,Free,No entrance fee
